,complains,charge_amount,seconds_of_use,frequency_of_use,frequency_of_sms,distinct_called_numbers,age_group,tariff_plan,status,customer_value,churn
1091,0.0,0.0,520.0,4.0,14.0,1.0,4.0,1.0,2.0,48.1,0.0
1092,0.0,0.0,920.0,26.0,12.0,11.0,2.0,1.0,1.0,96.57,0.0
1093,0.0,0.0,2920.0,55.0,1.0,21.0,3.0,1.0,1.0,123.0,0.0
1094,0.0,0.0,1390.0,20.0,21.0,12.0,2.0,1.0,1.0,157.95,0.0
1095,0.0,0.0,6088.0,135.0,78.0,40.0,1.0,2.0,1.0,771.265,0.0
1096,0.0,0.0,8628.0,165.0,66.0,38.0,4.0,1.0,1.0,384.825,0.0
1097,0.0,2.0,2548.0,39.0,24.0,17.0,3.0,1.0,1.0,199.48,0.0
1098,0.0,0.0,4085.0,34.0,208.0,8.0,3.0,1.0,1.0,996.76,0.0
1099,1.0,0.0,1183.0,13.0,0.0,5.0,2.0,1.0,2.0,53.82,1.0
1100,0.0,0.0,4125.0,68.0,3.0,17.0,2.0,1.0,1.0,202.185,0.0
1101,0.0,0.0,73.0,2.0,5.0,4.0,2.0,1.0,1.0,25.875,0.0
1102,0.0,0.0,2208.0,57.0,357.0,24.0,2.0,1.0,1.0,1708.425,0.0
1103,0.0,0.0,3953.0,63.0,0.0,35.0,1.0,1.0,1.0,220.88,0.0
1104,0.0,0.0,2148.0,55.0,0.0,33.0,1.0,1.0,1.0,121.165,0.0
1105,0.0,1.0,3530.0,79.0,30.0,28.0,3.0,1.0,1.0,264.36,0.0
1106,0.0,0.0,2115.0,36.0,283.0,18.0,3.0,1.0,1.0,1218.04,0.0
1107,0.0,2.0,8870.0,118.0,142.0,43.0,3.0,1.0,1.0,927.52,0.0
1108,0.0,0.0,13528.0,166.0,0.0,44.0,3.0,1.0,1.0,547.76,0.0
1109,0.0,1.0,4270.0,80.0,0.0,25.0,3.0,1.0,1.0,174.0,0.0
1110,0.0,0.0,5673.0,92.0,5.0,12.0,2.0,1.0,1.0,281.925,0.0
1111,0.0,0.0,1993.0,51.0,6.0,17.0,3.0,1.0,1.0,105.76,0.0
1112,0.0,3.0,14895.0,222.0,52.0,32.0,3.0,1.0,1.0,812.68,0.0
1113,0.0,1.0,2850.0,24.0,481.0,8.0,3.0,1.0,1.0,2038.96,0.0
1114,0.0,0.0,15240.0,179.0,148.0,30.0,2.0,1.0,1.0,1359.855,0.0
1115,0.0,1.0,6255.0,83.0,184.0,26.0,3.0,1.0,1.0,989.52,0.0
1116,0.0,0.0,630.0,11.0,0.0,11.0,2.0,1.0,1.0,28.845,0.0
1117,0.0,0.0,465.0,11.0,11.0,8.0,2.0,1.0,1.0,70.92,0.0
1118,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0
1119,0.0,0.0,7263.0,124.0,382.0,43.0,2.0,1.0,1.0,2051.415,0.0
1120,0.0,1.0,11220.0,151.0,9.0,47.0,3.0,1.0,1.0,490.84,0.0
1121,0.0,1.0,6473.0,72.0,106.0,37.0,2.0,1.0,1.0,771.525,0.0
1122,1.0,0.0,710.0,44.0,14.0,17.0,2.0,1.0,1.0,96.93,1.0
1123,0.0,8.0,10190.0,90.0,0.0,42.0,4.0,1.0,1.0,257.0,0.0
1124,1.0,1.0,5573.0,95.0,24.0,24.0,2.0,1.0,1.0,363.06,1.0
1125,0.0,0.0,2595.0,19.0,0.0,14.0,3.0,1.0,1.0,104.56,0.0
1126,0.0,0.0,2745.0,38.0,7.0,16.0,3.0,1.0,1.0,139.32,1.0
1127,1.0,0.0,2023.0,41.0,32.0,31.0,3.0,1.0,1.0,210.56,1.0
1128,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0
1129,0.0,0.0,1423.0,22.0,0.0,6.0,3.0,1.0,1.0,57.8,0.0
1130,0.0,1.0,6540.0,94.0,12.0,22.0,4.0,1.0,1.0,195.85,0.0
1131,0.0,0.0,383.0,4.0,7.0,4.0,4.0,1.0,1.0,27.175,1.0
1132,0.0,1.0,93.0,1.0,2.0,2.0,5.0,1.0,1.0,4.41,0.0
1133,0.0,3.0,15830.0,235.0,0.0,80.0,2.0,1.0,1.0,722.925,0.0
1134,0.0,3.0,6720.0,113.0,269.0,33.0,2.0,2.0,1.0,1517.985,0.0
1135,0.0,0.0,3473.0,79.0,0.0,28.0,2.0,1.0,1.0,159.84,0.0
1136,0.0,0.0,1420.0,41.0,36.0,20.0,3.0,1.0,1.0,202.44,0.0
1137,0.0,0.0,2535.0,50.0,173.0,23.0,2.0,1.0,1.0,894.825,0.0
1138,1.0,1.0,1070.0,33.0,191.0,11.0,2.0,2.0,1.0,909.135,0.0
1139,0.0,0.0,1323.0,36.0,28.0,68.0,4.0,1.0,1.0,103.975,0.0
1140,0.0,0.0,455.0,22.0,8.0,7.0,2.0,1.0,1.0,57.465,0.0
1141,0.0,0.0,580.0,7.0,19.0,3.0,4.0,1.0,1.0,62.175,0.0
1142,0.0,0.0,980.0,29.0,17.0,13.0,2.0,1.0,1.0,121.905,0.0
1143,0.0,0.0,2980.0,58.0,6.0,23.0,3.0,1.0,1.0,145.52,0.0
1144,0.0,0.0,1450.0,23.0,26.0,14.0,2.0,1.0,1.0,183.285,0.0
1145,1.0,1.0,6148.0,138.0,83.0,42.0,1.0,2.0,1.0,802.23,0.0
1146,0.0,0.0,8688.0,168.0,71.0,40.0,4.0,1.0,1.0,398.9,0.0
1147,0.0,3.0,2608.0,42.0,29.0,19.0,3.0,1.0,1.0,222.0,0.0
1148,0.0,1.0,4145.0,37.0,213.0,10.0,3.0,1.0,1.0,1019.28,0.0
1149,1.0,1.0,1243.0,16.0,0.0,7.0,3.0,1.0,1.0,50.36,1.0
1150,0.0,0.0,4005.0,62.0,0.0,13.0,2.0,1.0,1.0,183.015,0.0
1151,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0
1152,0.0,0.0,2088.0,51.0,347.0,20.0,2.0,1.0,1.0,1657.755,0.0
1153,0.0,0.0,3833.0,57.0,0.0,31.0,2.0,1.0,1.0,175.05,0.0
1154,0.0,0.0,2028.0,49.0,0.0,29.0,1.0,1.0,1.0,114.235,0.0
1155,0.0,0.0,3410.0,73.0,20.0,24.0,2.0,1.0,1.0,246.735,0.0
1156,0.0,0.0,1995.0,30.0,273.0,14.0,3.0,1.0,1.0,1173.0,0.0
1157,0.0,0.0,8750.0,112.0,132.0,39.0,3.0,1.0,1.0,882.48,0.0
1158,0.0,0.0,13408.0,160.0,0.0,40.0,3.0,1.0,1.0,542.72,0.0
1159,0.0,0.0,4150.0,74.0,0.0,21.0,3.0,1.0,1.0,168.96,0.0
1160,0.0,0.0,5553.0,86.0,0.0,8.0,2.0,1.0,1.0,253.755,0.0
1161,0.0,0.0,1873.0,45.0,0.0,13.0,3.0,1.0,2.0,76.72,0.0
1162,0.0,1.0,14775.0,216.0,42.0,28.0,2.0,1.0,1.0,863.595,0.0
1163,0.0,0.0,2730.0,18.0,471.0,4.0,3.0,1.0,1.0,1993.92,0.0
1164,0.0,0.0,15120.0,173.0,138.0,26.0,2.0,1.0,1.0,1309.185,0.0
1165,0.0,0.0,6135.0,77.0,174.0,22.0,3.0,1.0,1.0,944.48,0.0
1166,0.0,0.0,510.0,5.0,0.0,7.0,2.0,1.0,2.0,23.175,0.0
1167,0.0,0.0,345.0,5.0,1.0,4.0,2.0,1.0,2.0,20.25,0.0
1168,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0
1169,0.0,0.0,7143.0,118.0,372.0,39.0,2.0,1.0,1.0,2000.745,0.0
1170,0.0,0.0,11100.0,145.0,0.0,43.0,3.0,1.0,1.0,449.8,0.0
1171,0.0,0.0,6353.0,66.0,96.0,33.0,2.0,1.0,1.0,720.855,0.0
1172,0.0,0.0,590.0,38.0,4.0,13.0,2.0,1.0,2.0,46.26,1.0
1173,0.0,6.0,10070.0,84.0,0.0,38.0,4.0,1.0,1.0,253.85,0.0
1174,1.0,0.0,5453.0,89.0,14.0,20.0,2.0,1.0,1.0,312.39,1.0
1175,0.0,0.0,2475.0,13.0,0.0,10.0,3.0,1.0,1.0,99.52,0.0
1176,1.0,0.0,2625.0,32.0,0.0,12.0,2.0,1.0,2.0,119.565,1.0
1177,0.0,0.0,1903.0,35.0,22.0,27.0,3.0,1.0,2.0,165.52,1.0
1178,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0
1179,0.0,0.0,1303.0,16.0,0.0,2.0,3.0,1.0,1.0,52.76,0.0
1180,0.0,0.0,6420.0,88.0,2.0,18.0,4.0,1.0,1.0,167.7,0.0
1181,0.0,0.0,263.0,1.0,0.0,1.0,3.0,1.0,2.0,10.56,1.0
1182,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0
1183,0.0,1.0,15710.0,229.0,0.0,76.0,2.0,1.0,1.0,717.255,0.0
1184,0.0,1.0,6600.0,107.0,259.0,29.0,2.0,2.0,1.0,1467.315,0.0
1185,0.0,0.0,3353.0,73.0,0.0,24.0,2.0,1.0,1.0,154.17,0.0
1186,0.0,0.0,1300.0,35.0,26.0,16.0,3.0,1.0,2.0,157.4,0.0
1187,0.0,0.0,2415.0,44.0,163.0,19.0,2.0,1.0,1.0,844.155,0.0
1188,0.0,0.0,950.0,27.0,181.0,7.0,2.0,2.0,1.0,858.465,0.0
1189,0.0,0.0,1203.0,30.0,18.0,64.0,4.0,1.0,1.0,75.825,0.0
1190,0.0,0.0,335.0,16.0,0.0,3.0,2.0,1.0,2.0,15.795,0.0
1191,0.0,0.0,0.0,0.0,9.0,0.0,4.0,1.0,2.0,22.5,0.0
1192,0.0,0.0,860.0,23.0,7.0,9.0,2.0,1.0,1.0,71.235,0.0
1193,0.0,0.0,2860.0,52.0,0.0,19.0,3.0,1.0,1.0,116.48,0.0
1194,0.0,0.0,1330.0,17.0,16.0,10.0,2.0,1.0,1.0,132.615,0.0
1195,0.0,0.0,6028.0,132.0,73.0,38.0,1.0,2.0,1.0,740.3,0.0
1196,0.0,0.0,8568.0,162.0,61.0,36.0,4.0,1.0,1.0,370.75,0.0
1197,0.0,1.0,2488.0,36.0,19.0,15.0,3.0,1.0,1.0,176.96,0.0
1198,0.0,0.0,4025.0,31.0,203.0,6.0,3.0,1.0,1.0,974.24,0.0
1199,1.0,0.0,1123.0,10.0,0.0,3.0,2.0,1.0,2.0,50.985,1.0
1200,0.0,0.0,4145.0,67.0,8.0,19.0,2.0,1.0,1.0,225.54,0.0
1201,0.0,0.0,93.0,1.0,10.0,6.0,2.0,1.0,2.0,49.23,0.0
1202,0.0,0.0,2228.0,56.0,362.0,26.0,2.0,1.0,1.0,1731.78,0.0
1203,0.0,0.0,3973.0,62.0,4.0,37.0,2.0,1.0,1.0,199.575,0.0
1204,0.0,0.0,2168.0,54.0,5.0,35.0,1.0,1.0,1.0,149.71,0.0
1205,0.0,1.0,3550.0,78.0,35.0,30.0,3.0,1.0,1.0,285.12,0.0
1206,0.0,0.0,2135.0,35.0,288.0,20.0,3.0,1.0,1.0,1238.8,0.0
1207,0.0,2.0,8890.0,117.0,147.0,45.0,3.0,1.0,1.0,948.28,0.0
1208,0.0,0.0,13548.0,165.0,3.0,46.0,3.0,1.0,1.0,560.52,0.0
1209,0.0,1.0,4290.0,79.0,5.0,27.0,3.0,1.0,1.0,194.76,0.0
1210,0.0,0.0,5693.0,91.0,10.0,14.0,2.0,1.0,1.0,305.28,0.0
1211,0.0,0.0,2013.0,50.0,11.0,19.0,3.0,1.0,2.0,126.52,0.0
1212,0.0,3.0,14915.0,221.0,57.0,34.0,3.0,1.0,1.0,833.44,0.0
1213,0.0,1.0,2870.0,23.0,486.0,10.0,3.0,1.0,1.0,2059.72,0.0
1214,0.0,0.0,15260.0,178.0,153.0,32.0,2.0,1.0,1.0,1383.21,0.0
1215,0.0,1.0,6275.0,82.0,189.0,28.0,3.0,1.0,1.0,1010.28,0.0
1216,0.0,0.0,650.0,10.0,3.0,13.0,2.0,1.0,2.0,43.2,0.0
1217,0.0,0.0,485.0,10.0,16.0,10.0,2.0,1.0,2.0,94.275,0.0
1218,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,2.0,13.5,1.0
1219,0.0,0.0,7283.0,123.0,387.0,45.0,2.0,1.0,1.0,2074.77,0.0
1220,0.0,1.0,11240.0,150.0,14.0,49.0,3.0,1.0,1.0,511.6,0.0
1221,0.0,1.0,6493.0,71.0,111.0,39.0,2.0,1.0,1.0,794.88,0.0
1222,0.0,0.0,730.0,43.0,19.0,19.0,2.0,1.0,2.0,120.285,1.0
1223,0.0,8.0,10210.0,89.0,4.0,44.0,4.0,2.0,1.0,267.475,0.0
1224,0.0,1.0,5593.0,94.0,29.0,26.0,2.0,1.0,1.0,386.415,1.0
1225,0.0,0.0,2615.0,18.0,3.0,16.0,3.0,1.0,1.0,117.32,0.0
1226,1.0,0.0,2765.0,37.0,12.0,18.0,2.0,1.0,2.0,180.09,1.0
1227,0.0,0.0,2043.0,40.0,37.0,33.0,3.0,1.0,2.0,231.32,1.0
1228,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,2.0,12.0,1.0
1229,0.0,0.0,1443.0,21.0,3.0,8.0,3.0,1.0,1.0,70.56,0.0
1230,0.0,1.0,6560.0,93.0,17.0,24.0,4.0,1.0,1.0,208.825,0.0
1231,1.0,0.0,403.0,3.0,12.0,6.0,4.0,1.0,2.0,40.15,1.0
1232,0.0,1.0,0.0,0.0,7.0,0.0,5.0,1.0,1.0,10.5,0.0
1233,0.0,3.0,15850.0,234.0,3.0,82.0,2.0,1.0,1.0,737.28,0.0
1234,0.0,3.0,6740.0,112.0,274.0,35.0,2.0,2.0,1.0,1541.34,0.0
1235,0.0,0.0,3493.0,78.0,5.0,30.0,2.0,1.0,1.0,183.195,0.0
1236,0.0,0.0,1440.0,40.0,41.0,22.0,3.0,1.0,2.0,223.2,0.0
1237,0.0,0.0,2555.0,49.0,178.0,25.0,2.0,1.0,1.0,918.18,0.0
1238,0.0,1.0,1090.0,32.0,196.0,13.0,2.0,2.0,1.0,932.49,0.0
1239,0.0,0.0,1343.0,35.0,33.0,70.0,4.0,1.0,1.0,116.95,0.0
1240,0.0,0.0,475.0,21.0,13.0,9.0,2.0,1.0,2.0,80.82,0.0
1241,0.0,0.0,600.0,6.0,24.0,5.0,4.0,1.0,2.0,75.15,0.0
1242,0.0,0.0,1000.0,28.0,22.0,15.0,2.0,1.0,1.0,145.26,0.0
1243,0.0,0.0,3000.0,57.0,11.0,25.0,3.0,1.0,1.0,166.28,0.0
1244,0.0,0.0,1470.0,22.0,31.0,16.0,2.0,1.0,1.0,206.64,0.0
1245,0.0,1.0,6168.0,137.0,88.0,44.0,1.0,2.0,1.0,830.775,0.0
1246,0.0,0.0,8708.0,167.0,76.0,42.0,4.0,1.0,1.0,411.875,0.0
1247,0.0,3.0,2628.0,41.0,34.0,21.0,3.0,1.0,1.0,242.76,0.0
1248,0.0,1.0,4165.0,36.0,218.0,12.0,3.0,1.0,1.0,1040.04,0.0
1249,1.0,1.0,1263.0,15.0,3.0,9.0,3.0,1.0,1.0,63.12,1.0
1250,0.0,0.0,3985.0,63.0,0.0,11.0,2.0,1.0,1.0,182.16,0.0
1251,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0
1252,0.0,0.0,2068.0,52.0,342.0,18.0,2.0,1.0,1.0,1634.4,0.0
1253,0.0,0.0,3813.0,58.0,0.0,29.0,1.0,1.0,1.0,212.905,0.0
1254,0.0,0.0,2008.0,50.0,0.0,27.0,1.0,1.0,1.0,113.19,0.0
1255,0.0,0.0,3390.0,74.0,15.0,22.0,2.0,1.0,1.0,223.38,0.0
1256,0.0,0.0,1975.0,31.0,268.0,12.0,3.0,1.0,1.0,1152.24,0.0
1257,0.0,0.0,8730.0,113.0,127.0,37.0,3.0,1.0,1.0,861.72,0.0
1258,0.0,0.0,13388.0,161.0,0.0,38.0,3.0,1.0,1.0,541.96,0.0
1259,0.0,0.0,4130.0,75.0,0.0,19.0,3.0,1.0,1.0,168.2,0.0
1260,0.0,0.0,5533.0,87.0,0.0,6.0,2.0,1.0,1.0,252.9,0.0
1261,0.0,0.0,1853.0,46.0,0.0,11.0,3.0,1.0,2.0,75.96,0.0
1262,0.0,1.0,14755.0,217.0,37.0,26.0,3.0,1.0,1.0,746.88,0.0
1263,0.0,0.0,2710.0,19.0,466.0,2.0,3.0,1.0,1.0,1973.16,0.0
1264,0.0,0.0,15100.0,174.0,133.0,24.0,2.0,1.0,1.0,1285.83,0.0
1265,0.0,0.0,6115.0,78.0,169.0,20.0,3.0,1.0,1.0,923.72,0.0
1266,0.0,0.0,490.0,6.0,0.0,5.0,2.0,1.0,2.0,22.32,0.0
1267,0.0,0.0,325.0,6.0,0.0,2.0,2.0,1.0,2.0,14.895,0.0
1268,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0
1269,0.0,0.0,7123.0,119.0,367.0,37.0,2.0,1.0,1.0,1977.39,0.0
1270,0.0,0.0,11080.0,146.0,0.0,41.0,3.0,1.0,1.0,449.04,0.0
1271,0.0,0.0,6333.0,67.0,91.0,31.0,2.0,1.0,1.0,697.5,0.0
1272,0.0,0.0,570.0,39.0,0.0,11.0,2.0,1.0,2.0,27.405,1.0
1273,0.0,6.0,10050.0,85.0,0.0,36.0,4.0,1.0,1.0,253.375,0.0
1274,0.0,0.0,5433.0,90.0,9.0,18.0,2.0,1.0,1.0,289.035,1.0
1275,0.0,0.0,2455.0,14.0,0.0,8.0,3.0,1.0,1.0,98.76,0.0
1276,1.0,0.0,2605.0,33.0,0.0,10.0,2.0,1.0,2.0,118.71,1.0
1277,0.0,0.0,1883.0,36.0,17.0,25.0,3.0,1.0,2.0,144.76,1.0
1278,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0
1279,0.0,0.0,1283.0,17.0,0.0,5.0,3.0,1.0,1.0,52.0,0.0
1280,0.0,0.0,6400.0,89.0,0.0,16.0,4.0,1.0,1.0,162.225,0.0
1281,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,1.0
1282,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0
1283,0.0,1.0,15690.0,230.0,0.0,74.0,2.0,1.0,1.0,716.4,0.0
1284,0.0,1.0,6580.0,108.0,254.0,27.0,2.0,2.0,1.0,1443.96,0.0
1285,0.0,0.0,3333.0,74.0,0.0,22.0,2.0,1.0,1.0,153.315,0.0
1286,0.0,0.0,1280.0,36.0,21.0,14.0,3.0,1.0,2.0,136.64,0.0
1287,0.0,0.0,2395.0,45.0,158.0,17.0,2.0,1.0,1.0,820.8,0.0
1288,0.0,0.0,930.0,28.0,176.0,5.0,2.0,2.0,1.0,835.11,0.0
1289,0.0,0.0,1183.0,31.0,13.0,62.0,4.0,1.0,1.0,62.85,0.0
1290,0.0,0.0,315.0,17.0,0.0,1.0,2.0,1.0,2.0,14.94,0.0
1291,0.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,2.0,10.0,0.0
1292,0.0,0.0,840.0,24.0,2.0,7.0,2.0,1.0,1.0,47.88,0.0
1293,0.0,0.0,2840.0,53.0,0.0,17.0,3.0,1.0,1.0,115.72,0.0
1294,0.0,0.0,1310.0,18.0,11.0,8.0,2.0,1.0,1.0,109.26,0.0
1295,0.0,0.0,6008.0,133.0,68.0,36.0,1.0,2.0,1.0,711.755,0.0
1296,0.0,0.0,8548.0,163.0,56.0,34.0,4.0,1.0,1.0,357.775,0.0
1297,0.0,1.0,2468.0,37.0,14.0,13.0,3.0,1.0,1.0,156.2,0.0
1298,0.0,0.0,4005.0,32.0,198.0,4.0,3.0,1.0,1.0,953.48,0.0
1299,0.0,0.0,1103.0,11.0,0.0,1.0,2.0,1.0,1.0,50.13,1.0
1300,0.0,0.0,4325.0,75.0,13.0,21.0,3.0,1.0,1.0,228.0,0.0
1301,0.0,0.0,273.0,9.0,15.0,8.0,2.0,1.0,2.0,80.19,0.0
1302,0.0,0.0,2408.0,64.0,367.0,28.0,3.0,1.0,1.0,1566.88,0.0
1303,0.0,0.0,4153.0,70.0,9.0,39.0,1.0,1.0,1.0,281.765,0.0
1304,0.0,0.0,2348.0,62.0,10.0,37.0,1.0,1.0,1.0,187.55,0.0
1305,0.0,1.0,3730.0,86.0,40.0,32.0,3.0,1.0,1.0,312.64,0.0
1306,0.0,0.0,2315.0,43.0,293.0,22.0,3.0,1.0,1.0,1266.32,0.0
1307,0.0,2.0,9070.0,125.0,152.0,47.0,3.0,1.0,1.0,975.8,0.0
1308,0.0,0.0,13728.0,173.0,8.0,48.0,3.0,1.0,1.0,588.04,0.0
1309,0.0,1.0,4470.0,87.0,10.0,29.0,3.0,1.0,1.0,222.28,0.0
1310,0.0,0.0,5873.0,99.0,15.0,16.0,3.0,1.0,1.0,298.88,0.0
1311,1.0,0.0,2193.0,58.0,16.0,21.0,3.0,1.0,2.0,154.04,0.0
1312,0.0,3.0,15095.0,229.0,62.0,36.0,3.0,1.0,1.0,860.96,0.0
1313,0.0,1.0,3050.0,31.0,491.0,12.0,3.0,1.0,1.0,2087.24,0.0
1314,0.0,0.0,15440.0,186.0,158.0,34.0,2.0,1.0,1.0,1414.17,0.0
1315,0.0,1.0,6455.0,90.0,194.0,30.0,3.0,1.0,1.0,1037.8,0.0
1316,0.0,0.0,830.0,18.0,8.0,15.0,2.0,1.0,2.0,74.16,0.0
1317,0.0,0.0,665.0,18.0,21.0,12.0,3.0,1.0,2.0,111.32,0.0
1318,0.0,0.0,0.0,0.0,8.0,0.0,2.0,1.0,2.0,36.0,1.0
1319,0.0,0.0,7463.0,131.0,392.0,47.0,2.0,1.0,1.0,2105.73,0.0
1320,0.0,1.0,11420.0,158.0,19.0,51.0,4.0,1.0,1.0,336.95,0.0
1321,0.0,1.0,6673.0,79.0,116.0,41.0,2.0,1.0,1.0,825.84,0.0
1322,1.0,0.0,910.0,51.0,24.0,21.0,2.0,1.0,2.0,151.245,1.0
1323,1.0,8.0,10390.0,97.0,9.0,46.0,5.0,2.0,1.0,170.805,0.0
1324,0.0,1.0,5773.0,102.0,34.0,28.0,2.0,1.0,1.0,417.375,0.0
1325,0.0,0.0,2795.0,26.0,8.0,18.0,3.0,1.0,1.0,144.84,0.0
1326,1.0,0.0,2945.0,45.0,17.0,20.0,3.0,1.0,2.0,187.6,1.0
1327,0.0,0.0,2223.0,48.0,42.0,35.0,3.0,1.0,2.0,258.84,1.0
1328,0.0,0.0,88.0,6.0,8.0,6.0,3.0,1.0,2.0,35.76,1.0
1329,0.0,0.0,1623.0,29.0,8.0,10.0,3.0,1.0,1.0,98.08,0.0
1330,0.0,1.0,6740.0,101.0,22.0,26.0,5.0,1.0,1.0,135.615,0.0
1331,1.0,0.0,583.0,11.0,17.0,8.0,4.0,1.0,2.0,57.35,1.0
1332,0.0,1.0,293.0,8.0,12.0,6.0,5.0,1.0,1.0,22.515,0.0
1333,0.0,3.0,16030.0,242.0,8.0,84.0,2.0,1.0,1.0,768.24,0.0
1334,0.0,3.0,6920.0,120.0,279.0,37.0,2.0,2.0,1.0,1572.3,0.0
1335,0.0,0.0,3673.0,86.0,10.0,32.0,2.0,1.0,1.0,214.155,0.0
1336,0.0,0.0,1620.0,48.0,46.0,24.0,3.0,1.0,2.0,250.72,0.0
1337,0.0,0.0,2735.0,57.0,183.0,27.0,2.0,1.0,1.0,949.14,0.0
1338,0.0,1.0,1270.0,40.0,201.0,15.0,2.0,2.0,1.0,963.45,0.0
1339,0.0,0.0,1523.0,43.0,38.0,72.0,4.0,1.0,1.0,134.15,0.0
1340,0.0,0.0,655.0,29.0,18.0,11.0,2.0,1.0,2.0,111.78,0.0
1341,0.0,0.0,780.0,14.0,29.0,7.0,4.0,1.0,2.0,92.35,0.0
1342,0.0,0.0,1180.0,36.0,27.0,17.0,2.0,1.0,1.0,176.22,0.0
1343,0.0,0.0,3180.0,65.0,16.0,27.0,3.0,1.0,1.0,193.8,0.0
1344,0.0,0.0,1650.0,30.0,36.0,18.0,2.0,1.0,1.0,237.6,0.0
1345,0.0,1.0,6348.0,145.0,93.0,46.0,2.0,2.0,1.0,710.685,0.0
1346,0.0,0.0,8888.0,175.0,81.0,44.0,4.0,1.0,1.0,429.075,0.0
1347,0.0,3.0,2808.0,49.0,39.0,23.0,3.0,1.0,1.0,270.28,0.0
1348,0.0,1.0,4345.0,44.0,223.0,14.0,3.0,1.0,1.0,1067.56,0.0
1349,0.0,1.0,1443.0,23.0,8.0,11.0,3.0,1.0,1.0,90.64,1.0
1350,0.0,0.0,3805.0,55.0,0.0,9.0,2.0,1.0,1.0,173.7,0.0
1351,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0
1352,0.0,0.0,1888.0,44.0,337.0,16.0,2.0,1.0,1.0,1603.44,0.0
1353,0.0,0.0,3633.0,50.0,0.0,27.0,1.0,1.0,1.0,202.565,0.0
1354,0.0,0.0,1828.0,42.0,0.0,25.0,1.0,1.0,1.0,102.85,0.0
1355,0.0,0.0,3210.0,66.0,10.0,20.0,2.0,1.0,1.0,192.42,0.0
1356,0.0,0.0,1795.0,23.0,263.0,10.0,3.0,1.0,1.0,1124.72,0.0
1357,0.0,0.0,8550.0,105.0,122.0,35.0,3.0,1.0,1.0,834.2,0.0
1358,0.0,0.0,13208.0,153.0,0.0,36.0,3.0,1.0,1.0,534.44,0.0
1359,0.0,0.0,3950.0,67.0,0.0,17.0,3.0,1.0,1.0,160.68,0.0
1360,0.0,0.0,5353.0,79.0,0.0,4.0,2.0,1.0,1.0,244.44,0.0
1361,0.0,0.0,1673.0,38.0,0.0,9.0,3.0,1.0,2.0,68.44,0.0
1362,0.0,1.0,14575.0,209.0,32.0,24.0,2.0,1.0,1.0,809.28,0.0
1363,0.0,0.0,2530.0,11.0,461.0,7.0,3.0,1.0,1.0,1945.64,0.0
1364,0.0,0.0,14920.0,166.0,128.0,22.0,2.0,1.0,1.0,1254.87,0.0
1365,0.0,0.0,5935.0,70.0,164.0,18.0,3.0,1.0,1.0,896.2,0.0
1366,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0
1367,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0
1368,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0
1369,0.0,0.0,6943.0,111.0,362.0,35.0,2.0,1.0,1.0,1946.43,0.0
1370,0.0,0.0,10900.0,138.0,0.0,39.0,3.0,1.0,1.0,441.52,0.0
1371,0.0,0.0,6153.0,59.0,86.0,29.0,2.0,1.0,1.0,666.54,0.0
1372,1.0,0.0,390.0,31.0,0.0,9.0,2.0,1.0,2.0,18.945,1.0
1373,0.0,6.0,9870.0,77.0,0.0,34.0,4.0,2.0,1.0,248.675,0.0
1374,0.0,0.0,5253.0,82.0,4.0,16.0,2.0,1.0,1.0,258.075,1.0
1375,0.0,0.0,2275.0,6.0,0.0,6.0,3.0,1.0,1.0,91.24,0.0
1376,1.0,0.0,2425.0,25.0,0.0,8.0,2.0,1.0,2.0,110.25,1.0
1377,1.0,0.0,1703.0,28.0,12.0,23.0,3.0,1.0,2.0,117.24,1.0
1378,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0
1379,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0
1380,0.0,0.0,6220.0,81.0,0.0,14.0,4.0,1.0,1.0,157.525,0.0
